"uid","domainID","siteID","plotID","date","night","eventID","setTraps","disturbedTraps","samplingEffort","samplingProtocol","identificationReferences","remarks","duplicateNightQF","missingRecordsPerBoutQF"
"D6944F6C83EF4E4CB968D989BC915F93","D10","CPER","CPER_006","2014-06-30",2,"MAM.CPER.2014.07",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","No captures or disturbed traps.",0,1
"86152D3F9D5E47AFB8C4338A86C5A73A","D10","CPER","CPER_009","2014-06-30",2,"MAM.CPER.2014.07",100,1,99,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"A0C353D4447E4B0EABCC91F531554284","D10","CPER","CPER_002","2014-06-30",2,"MAM.CPER.2014.07",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","No captures or disturbed traps.",0,0
"5CC56B0DC01542A5949B127023833FA1","D10","CPER","CPER_009","2014-07-01",3,"MAM.CPER.2014.07",98,2,96,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"F1526D97F12B49CCBF9044FABC26E400","D10","CPER","CPER_002","2014-07-01",3,"MAM.CPER.2014.07",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"8440FA6E9FD743A2AFEDC202E60937D4","D10","CPER","CPER_008","2014-07-01",3,"MAM.CPER.2014.07",100,1,99,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","No captures.",0,0
"7291FC8018AC4364839CC1AABA7A53D4","D10","CPER","CPER_011","2014-07-02",1,"MAM.CPER.2014.07",100,53,47,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"6E61D24E274143B596C804CD08607485","D10","CPER","CPER_004","2014-07-02",1,"MAM.CPER.2014.07",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"0A63CD75F16E47F58C1F618BCEE75050","D10","CPER","CPER_015","2014-07-02",1,"MAM.CPER.2014.07",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"2615784216694CCEBE76D0E7CF188FDA","D10","CPER","CPER_005","2014-07-02",1,"MAM.CPER.2014.07",100,2,98,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"B58BEE540EEF4903AD98D382DB61F77E","D10","CPER","CPER_011","2014-07-03",2,"MAM.CPER.2014.07",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"7DFFD19943F94103A5A770E801E2C6DF","D10","CPER","CPER_004","2014-07-03",2,"MAM.CPER.2014.07",100,1,99,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"D961F16E63F8416A883B9384F7CF3C67","D10","CPER","CPER_015","2014-07-03",2,"MAM.CPER.2014.07",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"ADD32D469A464A008E50574FE3A28E67","D10","CPER","CPER_005","2014-07-03",2,"MAM.CPER.2014.07",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","No captures or disturbed traps.",0,0
"DEE8F5FE2A114FC0AAFB86E1E95F3ED5","D10","CPER","CPER_004","2014-07-04",3,"MAM.CPER.2014.07",100,2,98,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"13CFF620DFA24BC088E92E85506647DC","D10","CPER","CPER_011","2014-07-04",3,"MAM.CPER.2014.07",100,4,96,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"4598FE818285483194026455852AB4CA","D10","CPER","CPER_005","2014-07-04",3,"MAM.CPER.2014.07",100,2,98,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"FF4D45EB9DCA44A9A26E3945BB44C2C4","D10","CPER","CPER_015","2014-07-04",3,"MAM.CPER.2014.07",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"D4DFA69D19DF42779CD04CCBDE6704A4","D10","CPER","CPER_015","2014-08-01",1,"MAM.CPER.2014.08",100,1,99,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"255A1B10A2694E6CA91FBE918D2FD8BE","D10","CPER","CPER_011","2014-08-01",1,"MAM.CPER.2014.08",100,1,99,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"08A3D0B79F0849E78C7C23D8837E3D26","D10","CPER","CPER_005","2014-08-01",1,"MAM.CPER.2014.08",100,2,98,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"6FC2982414DF4679975B22D70C9868F3","D10","CPER","CPER_011","2014-08-02",2,"MAM.CPER.2014.08",100,2,98,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"6D3E942DF76C402C8998170C1B80196E","D10","CPER","CPER_005","2014-08-02",2,"MAM.CPER.2014.08",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","No captures or disturbed traps.",0,0
"68AC0FB4C2FB4C06A7F9E2A12F14EB31","D10","CPER","CPER_015","2014-08-02",2,"MAM.CPER.2014.08",100,1,99,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"ACC3BEFB57F84B3A8DB675BDE9AAD939","D10","CPER","CPER_015","2014-08-05",3,"MAM.CPER.2014.08",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"B94EFC64C66747B5B20C72C32309925D","D10","CPER","CPER_011","2014-08-05",3,"MAM.CPER.2014.08",100,1,99,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"26BCF6B5FC2840A0A062517935A769FC","D10","CPER","CPER_005","2014-08-05",3,"MAM.CPER.2014.08",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"636D5BB185644361BBDD92A65E23D1C0","D10","CPER","CPER_009","2014-08-24",1,"MAM.CPER.2014.09",100,1,99,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"592C375511C54E72AD07D4350FDF69DD","D10","CPER","CPER_006","2014-08-24",1,"MAM.CPER.2014.09",100,2,98,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"08E795F7A70D4D69AF0985FCCBB013BA","D10","CPER","CPER_008","2014-08-24",1,"MAM.CPER.2014.09",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.",,0,0
"28BA5CB2E9E546CD93863230F732495B","D10","CPER","CPER_002","2014-08-24",1,"MAM.CPER.2014.09",100,7,93,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.",,0,0
"5E764774BF4141FFBE6DA79E1370C52D","D10","CPER","CPER_006","2014-08-25",2,"MAM.CPER.2014.09",100,4,96,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"0E32AB12BF2240F782485B3C8EAA84CA","D10","CPER","CPER_009","2014-08-25",2,"MAM.CPER.2014.09",100,1,99,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"8E97BAA9B2D84C0CA7BDD1620439839C","D10","CPER","CPER_002","2014-08-25",2,"MAM.CPER.2014.09",100,63,37,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.","heavily disturbed ",0,0
"C96DA3271A7B4DF8B0BA20CFEF89318D","D10","CPER","CPER_008","2014-08-25",2,"MAM.CPER.2014.09",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.",,0,0
"A8068E4BBE2F4B708BB6F0F752E3B5DA","D10","CPER","CPER_015","2014-08-26",1,"MAM.CPER.2014.09",100,1,99,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.",,0,0
"CF5F5E80858143639569C72D5AABE404","D10","CPER","CPER_005","2014-08-26",1,"MAM.CPER.2014.09",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.",,0,0
"B1997090C0AE4C7B8DC436D97424D2FF","D10","CPER","CPER_006","2014-08-26",3,"MAM.CPER.2014.09",100,15,85,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"5EF4536FAB2E4BBDBDD142A73C2854A9","D10","CPER","CPER_002","2014-08-26",3,"MAM.CPER.2014.09",100,2,98,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.",,0,0
"A9FC0EB0461A4FD9B5BF7C8FF9B027A5","D10","CPER","CPER_008","2014-08-26",3,"MAM.CPER.2014.09",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.",,0,0
"53F3558676CC450EA9D7E672A244C8D9","D10","CPER","CPER_009","2014-08-26",3,"MAM.CPER.2014.09",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","No captures or disturbed traps. ",0,0
"A0304C2C462147F6899925F50275781C","D10","CPER","CPER_004","2014-08-26",1,"MAM.CPER.2014.09",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"DDD744DBFCC54D2097D1E5BF557875A1","D10","CPER","CPER_004","2014-08-27",2,"MAM.CPER.2014.09",100,2,98,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"DEDCAFB63AD04F608A486083B5271D46","D10","CPER","CPER_011","2014-08-27",1,"MAM.CPER.2014.09",100,16,84,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","Corrected data. ",1,1
"D84EB55CCC4844F08382AD3B340A73BF","D10","CPER","CPER_015","2014-08-27",2,"MAM.CPER.2014.09",100,2,98,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.",,0,0
"82B89A5CCF6E436A9C18423433AA7F93","D10","CPER","CPER_005","2014-08-27",2,"MAM.CPER.2014.09",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.",,0,0
"7E95CED9D6A044C684DBF3F706BC1BDB","D10","CPER","CPER_004","2014-08-28",3,"MAM.CPER.2014.09",100,1,99,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"F3F4E50E366F4708A9DA1775CCFC1047","D10","CPER","CPER_011","2014-08-28",2,"MAM.CPER.2014.09",100,11,89,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,1
"AEE111C2524745FB92856D7483428B8C","D10","CPER","CPER_015","2014-08-28",3,"MAM.CPER.2014.09",100,0,100,"NEON.DOC.000481vD","Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY.",,0,0
"FBD48DB121534C31926394AEB5B8104B","D10","CPER","CPER_005","2014-08-28",3,"MAM.CPER.2014.09",100,1,99,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"5630824F749D4E64BE36F4B37A6223DD","D10","CPER","CPER_011","2014-09-24",1,"MAM.CPER.2014.10",100,20,80,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"8AA28F9D22774433AC94EA99B9D42029","D10","CPER","CPER_005","2014-09-24",1,"MAM.CPER.2014.10",100,1,99,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"CF5E9FD09D58439A809893A084A26844","D10","CPER","CPER_015","2014-09-24",1,"MAM.CPER.2014.10",100,2,98,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"32884FA6C4A845E0A278CDB4089F8CE3","D10","CPER","CPER_015","2014-09-25",2,"MAM.CPER.2014.10",100,2,98,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"D58CDD44D7264FF8A8BB7143F0853B66","D10","CPER","CPER_005","2014-09-25",2,"MAM.CPER.2014.10",100,1,99,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"CC0A67AFDAA94B3CABCFDE48BC671E41","D10","CPER","CPER_011","2014-09-25",2,"MAM.CPER.2014.10",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"B6B4C865FEAC4E07B26472E18EFB8733","D10","CPER","CPER_005","2014-09-26",3,"MAM.CPER.2014.10",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"DB02ED1DBC8945049DCC52A0C8250D3C","D10","CPER","CPER_015","2014-09-26",3,"MAM.CPER.2014.10",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"56F51E9EC37B4356B872E487ED57583D","D10","CPER","CPER_011","2014-09-26",3,"MAM.CPER.2014.10",100,0,100,"NEON.DOC.000481vD"," Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
