"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","individualID","taxonID","scientificName","taxonRank","identificationQualifier","identificationStatus","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF"
"28EBA11F99B244F9AE99365165E0AC21","D01","HARV","HARV_008","I6","deciduousForest",42.443288,-72.224616,"WGS84",,242.5,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1187","PELE","Peromyscus leucopus","species","cf. species"," ","M","R","Y",,,"adult","scrotal",,,,,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv","Limited processing. ",0,0,0,-1,0
"48C4A15E6BB144BE83C6D96C738985F8","D01","HARV","HARV_008","I5","deciduousForest",42.443378,-72.224612,"WGS84",,242.5,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1153","PELE","Peromyscus leucopus","species","cf. species"," ","F","N","Y",,,"juvenile",,"nonenlarged","not","neither",,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv","Limited processing. ",0,0,0,-1,0
"1AF6EDE0F2F245619B49C3783E5EB2F7","D01","HARV","HARV_032","E3","evergreenForest",42.461800,-72.228567,"WGS84",,220.2,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1127","PELE","Peromyscus leucopus","species","cf. species"," ","M","N","Y",,,"subadult","nonscrotal",,,,,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv","ehardiman@field-ops.org was the recorder for this trap and gvanscoy@field-ops.org was the handler.",0,0,0,-1,0
"DCA749CAA62F4B4FA1BC167E8DEC34C8","D01","HARV","HARV_032","E7","evergreenForest",42.461440,-72.228583,"WGS84",,219.9,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0418","PELE","Peromyscus leucopus","species","cf. species"," ","M","N","Y",,,"subadult","nonscrotal",,,,,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,0,-1,0
"9F24BAE7AEB54EF78822F29539ADCB38","D01","HARV","HARV_032","D4","evergreenForest",42.461713,-72.228692,"WGS84",,219.8,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0064","TAST","Tamias striatus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv","ehardiman@field-ops.org was the recorder for this trap and gvanscoy@field-ops.org was the handler.",-1,0,0,-1,0
"C995A0766C0545379B43ED68C3FB992E","D01","HARV","HARV_032","C4","evergreenForest",42.461716,-72.228814,"WGS84",,219.4,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1150","PELE","Peromyscus leucopus","species","cf. species"," ","F","N","Y",,,"subadult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,0,-1,0
"B41BFF142EE242F5B4B5E8E245A7568E","D01","HARV","HARV_032","D8","evergreenForest",42.461353,-72.228708,"WGS84",,219.5,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0358","PELE","Peromyscus leucopus","species","cf. species"," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv","ehardiman@field-ops.org was the recorder for this trap and gvanscoy@field-ops.org was the handler.",0,0,0,-1,0
"EA35F50BD5C34402AC75F51B4E47553C","D01","HARV","HARV_008","I10","deciduousForest",42.442929,-72.224632,"WGS84",,242.5,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1167","PELE","Peromyscus leucopus","species","cf. species"," ","M","N","N",,,"adult","nonscrotal",,,,,,,,,"HARV.20140723.R1167.B","mandibular",,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv","Limited processing. ",0,0,0,-1,0
"87C17D88198A4BE19261FE012E2C6C73","D01","HARV","HARV_032","C8","evergreenForest",42.461356,-72.228830,"WGS84",,219.1,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0358","PELE","Peromyscus leucopus","species","cf. species"," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,0,-1,0
"8B21C2E5BAD647638475CF83D2BC8C26","D01","HARV","HARV_032","B8","evergreenForest",42.461359,-72.228951,"WGS84",,218.8,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0361","PELE","Peromyscus leucopus","species","cf. species"," ","M","N","Y",,,"subadult","nonscrotal",,,,,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,1,-1,1
"02CE0532B9304D25BBAB762843875FC4","D01","HARV","HARV_032","B1","evergreenForest",42.461989,-72.228926,"WGS84",,219.3,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0378","TAST","Tamias striatus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,0,-1,0
"889692E1F70942FE9E8A2C21B8F0D412","D01","HARV","HARV_032","A7","evergreenForest",42.461452,-72.229069,"WGS84",,218.6,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1133","PEMA","Peromyscus maniculatus","species","cf. species"," ","F","N","N",,,"subadult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,0,-1,0
"65F1D579BBC3405091C4D3C290F0983A","D01","HARV","HARV_032","A1","evergreenForest",42.461992,-72.229048,"WGS84",,219.0,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.421304","MYGA","Myodes gapperi","species",," ","M","R","Y",,,"adult","scrotal",,,,,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,0,-1,0
"C990B9F0A9FB409B9A5F575F05658DE5","D01","HARV","HARV_032","A8","evergreenForest",42.461362,-72.229073,"WGS84",,218.5,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0375","PELE","Peromyscus leucopus","species","cf. species"," ","F","N","Y",,,"subadult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,1,-1,1
"83FE3B983A9740F3B8F6CA0F25954F44","D01","HARV","HARV_032","A3","evergreenForest",42.461811,-72.229053,"WGS84",,218.8,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0410","TAST","Tamias striatus","species",," ","M","R","Y",,,"adult","scrotal",,,,,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv","ehardiman@field-ops.org was the recorder for this trap and gvanscoy@field-ops.org was the handler.",0,0,0,-1,0
"7E562B90898949D4A39FF86882488DA5","D01","HARV","HARV_032","A4","evergreenForest",42.461722,-72.229057,"WGS84",,218.8,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.421253","NAIN","Napaeozapus insignis","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv","ehardiman@field-ops.org was the recorder for this trap and gvanscoy@field-ops.org was the handler.",0,0,0,-1,0
"D3D16F01800E4C28A1225F97038D8025","D01","HARV","HARV_021","G6","evergreenForest",42.451399,-72.251518,"WGS84",,204.3,,"2014-07-23","MAM.HARV.2014.08",,"BLBR","Blarina brevicauda","species",," ",,"N","N",,,"adult",,,"not",,,,,,,,,,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,-1,-1,-1,-1,-1
"6747B9A07B524C65A4747FF3CA515AC3","D01","HARV","HARV_021","G9","evergreenForest",42.451130,-72.251530,"WGS84",,203.1,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1089","PELE","Peromyscus leucopus","species","cf. species"," ","M","R","N",,,"subadult","scrotal",,,,21.0,16.0,75.0,,14.00,"HARV.20140723.R1089.B","mandibular","HARV.20140723.R1089.F","fresh","HARV.20140723.R1089.E","HARV.20140723.R1089.H","HARV.20140723.R1089.H",,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"D2A50E85E875467890AD57A5BC48F6B5","D01","HARV","HARV_021","G4","evergreenForest",42.451579,-72.251510,"WGS84",,205.2,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0394","TAST","Tamias striatus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"6936C345944A4F48B74C2033D2659700","D01","HARV","HARV_021","H4","evergreenForest",42.451576,-72.251389,"WGS84",,205.7,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0318","PELE","Peromyscus leucopus","species","cf. species"," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"87C224A9EF584332AB90646C2CBB93A3","D01","HARV","HARV_021","F3","evergreenForest",42.451672,-72.251628,"WGS84",,205.1,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0L1056","PELE","Peromyscus leucopus","species","cf. species"," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",21.0,15.0,80.0,,17.00,,,,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,1,-1,1
"25247F32E65F4A69B4206D94A071923B","D01","HARV","HARV_021","D9","evergreenForest",42.451138,-72.251894,"WGS84",,201.7,,"2014-07-23","MAM.HARV.2014.08",,"NAIN","Napaeozapus insignis","species",," ",,"N","N","escaped",,,,,"not",,,,,,,,,,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,-1,-1,-1,-1,-1
"202C194B40454740B04488C03B0E3FCF","D01","HARV","HARV_021","E9","evergreenForest",42.451135,-72.251773,"WGS84",,202.1,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0396","PELE","Peromyscus leucopus","species","cf. species"," ","M","N","Y",,,"adult","nonscrotal",,,,22.0,16.0,93.0,,24.00,,,,,,"HARV.20140723.R0396.H","HARV.20140723.R0396.H",,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"FE540212CE3D429B8CEEB08BAE47F694","D01","HARV","HARV_021","F1","evergreenForest",42.451853,-72.251623,"WGS84",,205.9,,"2014-07-23","MAM.HARV.2014.08",,"PELE","Peromyscus leucopus","species","cf. species"," ","M","R","Y",,,"adult","scrotal",,,,21.0,16.0,90.0,,26.00,,"unsuccessful",,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,-1,-1,-1,-1,-1
"6395206C0294491C8C763A0ED6F19E65","D01","HARV","HARV_021","C5","evergreenForest",42.451501,-72.252000,"WGS84",,202.8,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.421261","MYGA","Myodes gapperi","species",," ","M","N","Y",,,"adult","nonscrotal",,,,20.0,,,,29.00,,,,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"65EB193CC618452FACE0F52A2332E670","D01","HARV","HARV_021","C2","evergreenForest",42.451771,-72.251988,"WGS84",,204.0,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1051","PELE","Peromyscus leucopus","species","cf. species"," ","M","N","Y",,,"juvenile","nonscrotal",,,,19.0,15.0,65.0,,10.00,,,,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"41D79B794E7C4ECB83F8B8C51CFE6760","D01","HARV","HARV_014","F5","mixedForest",42.471277,-72.263778,"WGS84",,193.3,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0244","PELE","Peromyscus leucopus","species","cf. species"," ","M","R","Y",,,"adult","scrotal",,,,,,,,,,,,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","fxHgALBjvjgbVHgipACxg2Jb2N7wwp70",,0,0,0,-1,0
"CB8667E7EA1845AEB7E200E16C90729A","D01","HARV","HARV_021","B8","evergreenForest",42.451234,-72.252133,"WGS84",,201.2,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0L1036","PELE","Peromyscus leucopus","species","cf. species"," ","F","N","Y",,,"subadult",,"nonenlarged","not","neither",21.0,15.0,82.0,,17.00,,,"HARV.20140723.L1036.F","fresh",,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,1,-1,1
"8DCA235B5A484131BB3D5C47E0879980","D01","HARV","HARV_021","A4","evergreenForest",42.451597,-72.252239,"WGS84",,202.3,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1039","PELE","Peromyscus leucopus","species","cf. species"," ","F","R","Y",,,"adult",,"nonenlarged","not","swollen",20.0,15.0,90.0,,20.00,,,"HARV.20140723.R1039.F","fresh",,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"D6225C91DAE647D39114CBA8DFE06CA4","D01","HARV","HARV_014","H2","mixedForest",42.471541,-72.263523,"WGS84",,193.1,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1091","PELE","Peromyscus leucopus","species","cf. species"," ","M","N","Y",,,"juvenile","nonscrotal",,,,20.0,14.0,70.0,,13.00,,,"HARV.20140723.R1091.F","fresh",,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","fxHgALBjvjgbVHgipACxg2Jb2N7wwp70",,0,0,0,-1,0
"1C5B4E0320EA4DEFB3B0618FF708B2A6","D01","HARV","HARV_021","C1","evergreenForest",42.451861,-72.251987,"WGS84",,204.4,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1057","PELE","Peromyscus leucopus","species","cf. species"," ","M","N","N",,,"adult","nonscrotal",,,,21.0,17.0,88.0,,23.00,,"unsuccessful","HARV.20140723.R1057.F","fresh","HARV.20140723.R1057.E","HARV.20140723.R1057.H","HARV.20140723.R1057.H",,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"019E931F5AF648F7A963B93B4415CCE0","D01","HARV","HARV_014","D7","mixedForest",42.471103,-72.264029,"WGS84",,193.4,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1080","TAST","Tamias striatus","species",," ","M","R","Y",,,"adult","scrotal",,,,35.0,,,,90.00,,,,,"HARV.20140723.R1080.E",,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","fxHgALBjvjgbVHgipACxg2Jb2N7wwp70",,0,0,0,-1,0
"7BA2B3C3FC114D2592CE5B9FA835FB95","D01","HARV","HARV_021","B9","evergreenForest",42.451144,-72.252137,"WGS84",,200.8,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1052","PELE","Peromyscus leucopus","species","cf. species"," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",21.0,17.0,88.0,,20.00,,,"HARV.20140723.R1052.F","fresh","HARV.20140723.R1052.E","HARV.20140723.R1052.H","HARV.20140723.R1052.H",,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"195FBDB0A2FC4E8BB1094D33D08A3C5E","D01","HARV","HARV_021","I3","evergreenForest",42.451663,-72.251263,"WGS84",,206.6,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0372","PELE","Peromyscus leucopus","species","cf. species"," ","F","R","Y",,,"adult",,"enlarged","not","neither",,,,,,,,,,,"HARV.20140723.R0372.H","HARV.20140723.R0372.H",,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"A49238A720C24D4AAC886F0A5898FB8B","D01","HARV","HARV_014","A5","mixedForest",42.471291,-72.264385,"WGS84",,193.4,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0365","PELE","Peromyscus leucopus","species","cf. species"," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","fxHgALBjvjgbVHgipACxg2Jb2N7wwp70",,0,0,0,-1,0
"531F8A8C61574793B45E2D062D859A63","D01","HARV","HARV_021","J5","evergreenForest",42.451481,-72.251150,"WGS84",,206.3,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0208","PELE","Peromyscus leucopus","species","cf. species"," ","M","N","Y",,,"adult","nonscrotal",,,,,,,,,,,,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"4BF60CC8963041C3B2AE271BBCFD8184","D01","HARV","HARV_032","JX",,,,,,,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0377","PELE","Peromyscus leucopus","species","cf. species"," ","M","N","Y",,,"adult","nonscrotal",,,,,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,0,-1,0
"C59027C067A240BABDE32BCBDF2C18AE","D01","HARV","HARV_021","H9","evergreenForest",42.451127,-72.251408,"WGS84",,203.5,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.421275","NAIN","Napaeozapus insignis","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,,"HARV.20140723.421275.B","mandibular",,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I",,0,0,0,-1,0
"14A35F387FE54ACAA3923346DC01149C","D01","HARV","HARV_014","B5","mixedForest",42.471288,-72.264264,"WGS84",,193.4,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0L0167","PELE","Peromyscus leucopus","species","cf. species"," ","M","N","N","dead",,"adult","nonscrotal",,,,,,,,,,,,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","fxHgALBjvjgbVHgipACxg2Jb2N7wwp70","Animal died during release, crushed under trap door. ",0,0,0,-1,0
"D6308879CEFB4745BD47EA1689C983CE","D01","HARV","HARV_032","I8","evergreenForest",42.461338,-72.228101,"WGS84",,221.1,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0147","PELE","Peromyscus leucopus","species","cf. species"," ","M","R","Y",,,"adult","scrotal",,,,,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,0,-1,0
"F68E86B3EF9642BAB1A5F02DF0649EB5","D01","HARV","HARV_014","J10","mixedForest",42.470815,-72.263311,"WGS84",,193.4,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1069","PEMA","Peromyscus maniculatus","species","cf. species"," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,17.00,,,,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","fxHgALBjvjgbVHgipACxg2Jb2N7wwp70",,0,0,1,-1,1
"5094C0D194A04E99A088B8D141B84146","D01","HARV","HARV_032","I9","evergreenForest",42.461248,-72.228105,"WGS84",,221.0,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0374","PELE","Peromyscus leucopus","species","cf. species"," ","F","N","Y",,,"subadult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,1,-1,1
"14758EEA02724D3296B8A47B060CFB05","D01","HARV","HARV_032","J3","evergreenForest",42.461785,-72.227960,"WGS84",,222.0,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R0355","PEMA","Peromyscus maniculatus","species","cf. species"," ","M","N","Y",,,"adult","nonscrotal",,,,,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,1,0,-1,0
"8805B05FB59E4011A9632D5B6C9BD3D6","D01","HARV","HARV_032","J4","evergreenForest",42.461695,-72.227964,"WGS84",,221.9,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1103","PEMA","Peromyscus maniculatus","species","cf. species"," ","M","N","Y",,,"adult","nonscrotal",,,,,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,0,-1,0
"B5B0B81007544C6AAF3E726552B9E833","D01","HARV","HARV_032","J1","evergreenForest",42.461965,-72.227954,"WGS84",,222.1,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1169","PELE","Peromyscus leucopus","species","cf. species"," ","F","N","N",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,0,-1,0
"878591F216994E7993097487BDA8FA79","D01","HARV","HARV_032","G9","evergreenForest",42.461254,-72.228348,"WGS84",,220.3,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1128","PELE","Peromyscus leucopus","species","cf. species"," ","M","R","Y",,,"adult","scrotal",,,,,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,1,0,-1,0
"465525472CD3453894DFA1DB88814E8B","D01","HARV","HARV_032","J2","evergreenForest",42.461875,-72.227956,"WGS84",,222.1,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1130","PELE","Peromyscus leucopus","species","cf. species"," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,1,0,-1,0
"6756BC41CA9D4278BB50582E4A317E5D","D01","HARV","HARV_032","H5","evergreenForest",42.461611,-72.228211,"WGS84",,221.1,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1129","PELE","Peromyscus leucopus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,1,-1,1
"F32EBBA6614B46EFAA85AB581E046F8D","D01","HARV","HARV_032","H9","evergreenForest",42.461251,-72.228226,"WGS84",,220.7,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1105","PELE","Peromyscus leucopus","species","cf. species"," ","M","R","N",,,"adult","scrotal",,,,,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,0,-1,0
"1826EE3FB54840D99F94504411E1CEFD","D01","HARV","HARV_014","J9","mixedForest",42.470905,-72.263308,"WGS84",,193.4,,"2014-07-23","MAM.HARV.2014.08",,"TAST","Tamias striatus","species",," ","M","N","N","escaped",,"adult","nonscrotal",,,,32.0,,,,,,,,,,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","fxHgALBjvjgbVHgipACxg2Jb2N7wwp70",,-1,-1,-1,-1,-1
"773A8F5FEDF945B792A08885948D071F","D01","HARV","HARV_014","J2","mixedForest",42.471535,-72.263280,"WGS84",,193.1,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.0R1100","PELE","Peromyscus leucopus","species","cf. species"," ","M","R","N",,,"adult","scrotal",,,,21.0,17.0,80.0,,23.00,,,"HARV.20140723.R1100.F","fresh","HARV.20140723.R1100.E","HARV.20140723.R1100.H","HARV.20140723.R1100.H",,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","fxHgALBjvjgbVHgipACxg2Jb2N7wwp70",,0,0,0,-1,0
"E9208AA2BE7944108C4D53E5E535A108","D01","HARV","HARV_032","I5","evergreenForest",42.461608,-72.228089,"WGS84",,221.4,,"2014-07-23","MAM.HARV.2014.08","NEON.MAM.D01.005756","NAIN","Napaeozapus insignis","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",,,,,,,,,,,,,,"Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF","CxQbJXcjrJ0KLWrLIRFS9g0YlaRXiauv",,0,0,0,-1,0
